NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-07-10;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;10 a 19;No;439;950;1085;0;0;1;0;0;124;315;135;313;849;1011;2575;117
CATALUNYA;GLOBAL;2021-07-10;Dona;10 a 19;Si;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;20 a 29;No;600;1382;1408;7;0;25;1;0;187;413;204;396;1168;1276;6112;226
CATALUNYA;GLOBAL;2021-07-10;Dona;20 a 29;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;30 a 39;No;417;1193;879;13;2;59;13;0;132;285;125;263;1035;825;1951;974
CATALUNYA;GLOBAL;2021-07-10;Dona;30 a 39;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;40 a 49;No;269;1078;706;16;2;57;12;0;98;171;99;163;951;647;694;14686
CATALUNYA;GLOBAL;2021-07-10;Dona;40 a 49;Si;0;5;1;0;0;2;1;0;0;0;0;0;3;1;1;3
CATALUNYA;GLOBAL;2021-07-10;Dona;50 a 59;No;111;742;384;6;1;26;7;0;43;68;41;66;658;356;191;1521
CATALUNYA;GLOBAL;2021-07-10;Dona;50 a 59;Si;0;8;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;60 a 69;No;101;513;272;6;0;46;11;0;34;67;36;64;457;247;83;7745
CATALUNYA;GLOBAL;2021-07-10;Dona;60 a 69;Si;0;4;1;0;0;0;0;0;0;0;0;0;3;0;1;3
CATALUNYA;GLOBAL;2021-07-10;Dona;70 a 79;No;33;351;97;7;0;44;6;0;13;20;14;14;326;91;9;20
CATALUNYA;GLOBAL;2021-07-10;Dona;70 a 79;Si;2;17;16;1;0;0;0;0;1;1;1;1;13;8;0;0
CATALUNYA;GLOBAL;2021-07-10;Dona;80 o més;No;22;285;63;7;0;32;1;1;6;16;8;17;259;58;3;2
CATALUNYA;GLOBAL;2021-07-10;Dona;80 o més;Si;4;112;102;0;0;7;0;0;0;4;1;4;77;67;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;0 a 9;No;119;470;349;0;0;2;0;0;70;49;66;46;443;343;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;10 a 19;No;497;900;996;2;1;3;0;0;158;339;171;333;811;920;2231;94
CATALUNYA;GLOBAL;2021-07-10;Home;10 a 19;Si;0;3;5;0;0;0;0;0;0;0;0;0;3;4;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;20 a 29;No;671;1206;1195;12;1;39;5;0;191;480;219;439;1040;1111;5947;83
CATALUNYA;GLOBAL;2021-07-10;Home;20 a 29;Si;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;30 a 39;No;477;1028;809;14;5;85;17;0;158;319;158;303;903;755;2111;929
CATALUNYA;GLOBAL;2021-07-10;Home;30 a 39;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1
CATALUNYA;GLOBAL;2021-07-10;Home;40 a 49;No;275;961;589;17;4;109;31;0;87;188;91;168;873;559;1040;15864
CATALUNYA;GLOBAL;2021-07-10;Home;40 a 49;Si;0;4;0;0;0;1;0;0;0;0;0;0;3;0;1;7
CATALUNYA;GLOBAL;2021-07-10;Home;50 a 59;No;102;697;270;9;4;65;17;0;36;66;43;58;623;252;321;1952
CATALUNYA;GLOBAL;2021-07-10;Home;50 a 59;Si;0;10;2;0;0;1;0;0;0;0;0;0;7;1;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;60 a 69;No;100;514;187;12;3;84;35;0;39;61;51;62;471;178;86;6351
CATALUNYA;GLOBAL;2021-07-10;Home;60 a 69;Si;2;11;7;0;0;2;1;0;1;1;1;1;7;5;0;3
CATALUNYA;GLOBAL;2021-07-10;Home;70 a 79;No;33;347;84;5;1;42;10;1;11;22;9;19;326;79;3;14
CATALUNYA;GLOBAL;2021-07-10;Home;70 a 79;Si;1;15;7;0;0;5;0;0;1;0;1;0;11;4;0;0
CATALUNYA;GLOBAL;2021-07-10;Home;80 o més;No;17;233;40;7;0;43;0;4;9;8;8;4;221;36;1;0
CATALUNYA;GLOBAL;2021-07-10;Home;80 o més;Si;1;48;16;0;0;4;0;0;1;0;1;0;32;9;0;0
CATALUNYA;GLOBAL;2021-07-09;Altres;N/A;--;254;67;13;19;1;85;12;0;48;206;24;3;62;12;588;249
CATALUNYA;GLOBAL;2021-07-09;Dona;0 a 9;No;242;1382;718;0;0;1;0;0;164;78;173;75;1314;689;1;0
CATALUNYA;GLOBAL;2021-07-09;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-09;Dona;10 a 19;No;777;2654;1706;0;0;1;0;0;380;397;406;408;2346;1585;3776;207
CATALUNYA;GLOBAL;2021-07-09;Dona;10 a 19;Si;2;13;2;0;0;0;0;0;1;1;2;0;13;2;5;0
CATALUNYA;GLOBAL;2021-07-09;Dona;20 a 29;No;1065;3506;2407;7;1;20;3;0;404;661;450;669;2916;2196;8303;435
CATALUNYA;GLOBAL;2021-07-09;Dona;20 a 29;Si;0;6;2;0;0;0;0;0;0;0;0;0;5;2;3;0
CATALUNYA;GLOBAL;2021-07-09;Dona;30 a 39;No;751;2976;1952;13;2;53;11;0;288;463;369;476;2590;1814;3128;1798
CATALUNYA;GLOBAL;2021-07-09;Dona;30 a 39;Si;0;10;0;0;0;0;0;0;0;0;0;0;9;0;1;1
CATALUNYA;GLOBAL;2021-07-09;Dona;40 a 49;No;453;2594;1437;12;1;46;13;0;187;266;219;265;2311;1323;1772;22126
CATALUNYA;GLOBAL;2021-07-09;Dona;40 a 49;Si;2;16;4;1;0;2;1;0;1;1;0;1;10;4;0;6
CATALUNYA;GLOBAL;2021-07-09;Dona;50 a 59;No;239;1905;836;3;2;25;6;0;99;140;131;136;1652;752;660;3848
CATALUNYA;GLOBAL;2021-07-09;Dona;50 a 59;Si;0;26;1;0;0;0;0;0;0;0;0;0;20;1;1;1
CATALUNYA;GLOBAL;2021-07-09;Dona;60 a 69;No;184;1115;499;14;5;40;10;0;85;99;93;92;1000;467;470;9044
CATALUNYA;GLOBAL;2021-07-09;Dona;60 a 69;Si;0;23;5;0;0;0;0;0;0;0;0;0;16;4;1;5
CATALUNYA;GLOBAL;2021-07-09;Dona;70 a 79;No;42;580;213;8;0;39;6;0;22;20;22;20;539;204;101;175
CATALUNYA;GLOBAL;2021-07-09;Dona;70 a 79;Si;2;65;25;1;0;0;0;0;2;0;2;0;45;11;3;1
CATALUNYA;GLOBAL;2021-07-09;Dona;80 o més;No;63;506;131;10;0;28;1;0;26;37;35;37;471;126;74;76
CATALUNYA;GLOBAL;2021-07-09;Dona;80 o més;Si;4;357;123;3;0;8;0;2;2;2;2;2;220;60;4;2
CATALUNYA;GLOBAL;2021-07-09;Home;0 a 9;No;248;1546;781;2;1;3;0;0;169;79;179;78;1452;748;0;0
CATALUNYA;GLOBAL;2021-07-09;Home;0 a 9;Si;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2021-07-09;Home;10 a 19;No;744;2382;1527;2;0;3;0;0;349;395;366;401;2130;1415;3455;115
CATALUNYA;GLOBAL;2021-07-09;Home;10 a 19;Si;3;24;3;0;0;0;0;0;2;1;2;1;23;3;16;1
CATALUNYA;GLOBAL;2021-07-09;Home;20 a 29;No;1155;3076;2181;12;0;32;4;0;417;738;527;751;2651;2031;8947;184
CATALUNYA;GLOBAL;2021-07-09;Home;20 a 29;Si;2;5;1;0;0;0;0;0;1;1;1;1;4;1;6;1
CATALUNYA;GLOBAL;2021-07-09;Home;30 a 39;No;814;2365;1610;20;5;74;9;0;305;509;362;513;2081;1492;3424;1750
CATALUNYA;GLOBAL;2021-07-09;Home;30 a 39;Si;0;13;0;0;0;0;0;0;0;0;0;0;12;0;4;1
CATALUNYA;GLOBAL;2021-07-09;Home;40 a 49;No;446;1994;1124;16;7;97;29;0;159;287;206;297;1799;1048;2390;24878
CATALUNYA;GLOBAL;2021-07-09;Home;40 a 49;Si;0;24;1;0;0;1;0;0;0;0;0;0;19;0;2;9
CATALUNYA;GLOBAL;2021-07-09;Home;50 a 59;No;185;1362;509;13;2;59;18;0;84;101;103;93;1210;470;849;4804
CATALUNYA;GLOBAL;2021-07-09;Home;50 a 59;Si;0;29;2;1;0;1;0;0;0;0;0;0;18;2;2;4
CATALUNYA;GLOBAL;2021-07-09;Home;60 a 69;No;126;1016;340;13;4;78;34;0;54;72;67;71;915;325;384;7504
CATALUNYA;GLOBAL;2021-07-09;Home;60 a 69;Si;2;43;4;0;0;2;1;0;2;0;2;0;37;3;1;9
CATALUNYA;GLOBAL;2021-07-09;Home;70 a 79;No;46;605;147;8;4;39;10;1;17;29;29;29;542;142;68;135
CATALUNYA;GLOBAL;2021-07-09;Home;70 a 79;Si;4;72;14;2;0;5;0;0;3;1;3;1;50;9;0;1
CATALUNYA;GLOBAL;2021-07-09;Home;80 o més;No;35;448;98;10;0;42;0;0;15;20;22;20;409;94;33;32
CATALUNYA;GLOBAL;2021-07-09;Home;80 o més;Si;2;122;27;0;0;4;0;0;1;1;2;1;78;14;1;2
CATALUNYA;GLOBAL;2021-07-08;Altres;N/A;--;236;90;15;19;2;85;15;0;49;187;24;7;84;14;603;217
CATALUNYA;GLOBAL;2021-07-08;Dona;0 a 9;No;203;1286;637;0;0;2;0;0;146;57;151;56;1222;610;1;0
CATALUNYA;GLOBAL;2021-07-08;Dona;0 a 9;Si;0;4;2;0;0;0;0;0;0;0;0;0;4;2;0;0
CATALUNYA;GLOBAL;2021-07-08;Dona;10 a 19;No;714;2434;1485;0;0;2;0;0;351;363;390;362;2163;1363;4695;96
CATALUNYA;GLOBAL;2021-07-08;Dona;10 a 19;Si;1;9;0;0;0;0;0;0;0;1;0;0;6;0;1;0
CATALUNYA;GLOBAL;2021-07-08;Dona;20 a 29;No;1202;3583;2630;8;0;19;2;0;412;790;491;796;2982;2425;12859;474
CATALUNYA;GLOBAL;2021-07-08;Dona;20 a 29;Si;0;5;2;0;0;0;0;0;0;0;0;0;5;2;2;0
CATALUNYA;GLOBAL;2021-07-08;Dona;30 a 39;No;878;2827;1860;21;0;47;10;0;337;541;353;529;2467;1736;3485;1081
CATALUNYA;GLOBAL;2021-07-08;Dona;30 a 39;Si;0;10;1;0;0;0;0;0;0;0;0;0;7;1;0;2
CATALUNYA;GLOBAL;2021-07-08;Dona;40 a 49;No;474;2464;1360;8;5;45;15;0;199;275;220;264;2178;1272;2281;16953
CATALUNYA;GLOBAL;2021-07-08;Dona;40 a 49;Si;2;11;7;1;1;1;1;0;1;1;1;0;8;4;1;3
CATALUNYA;GLOBAL;2021-07-08;Dona;50 a 59;No;225;1786;833;12;3;25;5;0;109;116;120;95;1575;760;782;2678
CATALUNYA;GLOBAL;2021-07-08;Dona;50 a 59;Si;0;12;5;0;0;0;0;0;0;0;0;0;12;3;3;1
CATALUNYA;GLOBAL;2021-07-08;Dona;60 a 69;No;156;1007;493;10;2;31;6;0;77;79;82;82;899;451;524;13177
CATALUNYA;GLOBAL;2021-07-08;Dona;60 a 69;Si;1;21;6;0;0;0;0;0;0;1;0;1;16;4;1;8
CATALUNYA;GLOBAL;2021-07-08;Dona;70 a 79;No;42;455;182;11;1;34;6;0;21;21;24;21;419;165;87;212
CATALUNYA;GLOBAL;2021-07-08;Dona;70 a 79;Si;1;68;4;0;0;0;0;0;1;0;0;0;52;3;0;1
CATALUNYA;GLOBAL;2021-07-08;Dona;80 o més;No;37;405;115;6;1;26;2;1;22;15;22;16;371;111;52;51
CATALUNYA;GLOBAL;2021-07-08;Dona;80 o més;Si;10;428;59;5;0;9;0;0;5;5;5;5;275;33;4;4
CATALUNYA;GLOBAL;2021-07-08;Home;0 a 9;No;199;1359;700;0;1;3;0;0;144;55;147;46;1306;667;0;0
CATALUNYA;GLOBAL;2021-07-08;Home;0 a 9;Si;2;2;1;0;0;0;0;0;1;1;1;1;2;1;0;0
CATALUNYA;GLOBAL;2021-07-08;Home;10 a 19;No;769;2272;1401;0;0;1;0;0;359;410;391;404;2033;1291;4262;38
CATALUNYA;GLOBAL;2021-07-08;Home;10 a 19;Si;2;16;6;0;0;0;0;0;0;2;0;1;14;5;6;11
CATALUNYA;GLOBAL;2021-07-08;Home;20 a 29;No;1362;3079;2472;10;1;27;5;0;495;867;555;897;2645;2304;13594;220
CATALUNYA;GLOBAL;2021-07-08;Home;20 a 29;Si;0;4;1;0;0;0;0;0;0;0;0;0;3;1;6;1
CATALUNYA;GLOBAL;2021-07-08;Home;30 a 39;No;962;2263;1749;13;3;69;9;0;365;597;385;615;2013;1645;3962;949
CATALUNYA;GLOBAL;2021-07-08;Home;30 a 39;Si;0;12;3;0;0;0;0;0;0;0;0;0;9;2;2;0
CATALUNYA;GLOBAL;2021-07-08;Home;40 a 49;No;470;1776;1121;20;3;95;27;0;182;288;196;282;1603;1055;2834;19014
CATALUNYA;GLOBAL;2021-07-08;Home;40 a 49;Si;2;19;7;0;0;1;0;0;1;1;1;1;11;5;1;8
CATALUNYA;GLOBAL;2021-07-08;Home;50 a 59;No;171;1175;496;11;2;60;18;0;85;86;94;90;1070;462;953;3239
CATALUNYA;GLOBAL;2021-07-08;Home;50 a 59;Si;2;25;7;0;0;0;0;0;0;2;0;2;15;5;1;5
CATALUNYA;GLOBAL;2021-07-08;Home;60 a 69;No;159;829;320;13;0;68;35;0;72;87;76;90;738;298;456;11291
CATALUNYA;GLOBAL;2021-07-08;Home;60 a 69;Si;0;20;3;0;0;2;1;0;0;0;0;0;13;2;3;4
CATALUNYA;GLOBAL;2021-07-08;Home;70 a 79;No;38;468;126;7;1;33;8;1;19;19;24;20;423;117;70;204
CATALUNYA;GLOBAL;2021-07-08;Home;70 a 79;Si;0;50;5;2;0;2;0;0;0;0;0;0;32;5;0;2
CATALUNYA;GLOBAL;2021-07-08;Home;80 o més;No;23;343;88;7;0;38;1;2;10;13;14;11;307;84;20;29
CATALUNYA;GLOBAL;2021-07-08;Home;80 o més;Si;2;116;20;1;0;3;0;0;1;1;0;1;84;12;5;1
CATALUNYA;GLOBAL;2021-07-07;Altres;N/A;--;299;95;11;9;1;73;14;0;82;217;32;1;89;11;616;205
CATALUNYA;GLOBAL;2021-07-07;Dona;0 a 9;No;184;1152;581;1;0;1;0;0;124;60;128;60;1095;552;0;0
CATALUNYA;GLOBAL;2021-07-07;Dona;0 a 9;Si;1;2;0;0;0;0;0;0;1;0;1;0;2;0;0;0
CATALUNYA;GLOBAL;2021-07-07;Dona;10 a 19;No;867;2550;1597;1;0;1;0;0;368;499;390;493;2278;1480;3552;95
CATALUNYA;GLOBAL;2021-07-07;Dona;10 a 19;Si;0;4;2;0;0;0;0;0;0;0;0;0;4;2;2;0
CATALUNYA;GLOBAL;2021-07-07;Dona;20 a 29;No;1470;3738;2816;4;1;17;2;0;537;933;605;905;3216;2580;6734;404
CATALUNYA;GLOBAL;2021-07-07;Dona;20 a 29;Si;1;2;1;0;0;0;0;0;0;1;0;1;1;1;0;0
CATALUNYA;GLOBAL;2021-07-07;Dona;30 a 39;No;903;2678;1828;11;1;40;10;0;327;576;335;566;2338;1701;2979;833
CATALUNYA;GLOBAL;2021-07-07;Dona;30 a 39;Si;0;3;2;0;0;0;0;0;0;0;0;0;3;2;0;0
CATALUNYA;GLOBAL;2021-07-07;Dona;40 a 49;No;498;2344;1287;10;1;41;11;0;221;277;246;277;2060;1189;1933;19143
CATALUNYA;GLOBAL;2021-07-07;Dona;40 a 49;Si;0;5;4;0;0;2;0;0;0;0;0;0;4;2;2;3
CATALUNYA;GLOBAL;2021-07-07;Dona;50 a 59;No;222;1828;734;6;0;19;3;0;123;99;138;108;1592;658;591;3152
CATALUNYA;GLOBAL;2021-07-07;Dona;50 a 59;Si;0;6;0;0;0;0;0;0;0;0;0;0;4;0;1;0
CATALUNYA;GLOBAL;2021-07-07;Dona;60 a 69;No;174;1049;462;7;0;26;3;0;82;92;81;87;950;421;645;18605
CATALUNYA;GLOBAL;2021-07-07;Dona;60 a 69;Si;0;13;2;0;0;1;0;0;0;0;0;0;8;1;4;8
CATALUNYA;GLOBAL;2021-07-07;Dona;70 a 79;No;42;545;156;3;0;29;6;0;25;17;23;17;502;147;64;189
CATALUNYA;GLOBAL;2021-07-07;Dona;70 a 79;Si;0;37;14;0;0;0;0;0;0;0;0;0;18;10;1;3
CATALUNYA;GLOBAL;2021-07-07;Dona;80 o més;No;35;423;101;2;1;27;1;1;15;20;16;17;390;100;43;53
CATALUNYA;GLOBAL;2021-07-07;Dona;80 o més;Si;8;195;98;2;0;7;0;0;5;3;4;3;119;63;7;7
CATALUNYA;GLOBAL;2021-07-07;Home;0 a 9;No;203;1314;657;4;0;5;0;0;150;53;155;55;1232;622;0;0
CATALUNYA;GLOBAL;2021-07-07;Home;0 a 9;Si;1;3;0;0;0;0;0;0;1;0;1;0;3;0;0;0
CATALUNYA;GLOBAL;2021-07-07;Home;10 a 19;No;827;2427;1424;1;0;0;0;0;359;468;384;460;2177;1321;3213;68
CATALUNYA;GLOBAL;2021-07-07;Home;10 a 19;Si;2;5;5;0;0;0;0;0;0;2;0;2;4;3;18;1
CATALUNYA;GLOBAL;2021-07-07;Home;20 a 29;No;1628;3229;2593;10;2;23;4;0;561;1067;606;1050;2827;2401;7159;188
CATALUNYA;GLOBAL;2021-07-07;Home;20 a 29;Si;0;4;1;0;0;0;0;0;0;0;0;0;1;0;1;0
CATALUNYA;GLOBAL;2021-07-07;Home;30 a 39;No;969;2130;1659;22;3;64;7;0;297;672;335;655;1890;1561;3321;688
CATALUNYA;GLOBAL;2021-07-07;Home;30 a 39;Si;1;6;4;0;0;0;0;0;0;1;1;1;6;3;0;1
CATALUNYA;GLOBAL;2021-07-07;Home;40 a 49;No;436;1768;1000;20;1;87;23;0;172;264;202;261;1596;930;2540;21401
CATALUNYA;GLOBAL;2021-07-07;Home;40 a 49;Si;0;6;0;0;0;1;0;0;0;0;0;0;6;0;2;7
CATALUNYA;GLOBAL;2021-07-07;Home;50 a 59;No;170;1313;461;10;2;57;18;0;83;87;98;80;1184;419;792;3682
CATALUNYA;GLOBAL;2021-07-07;Home;50 a 59;Si;0;14;2;0;0;0;0;0;0;0;0;0;10;1;0;2
CATALUNYA;GLOBAL;2021-07-07;Home;60 a 69;No;138;953;336;6;2;70;35;0;58;80;66;73;855;316;519;15937
CATALUNYA;GLOBAL;2021-07-07;Home;60 a 69;Si;0;21;2;0;0;2;1;0;0;0;0;0;13;2;0;20
CATALUNYA;GLOBAL;2021-07-07;Home;70 a 79;No;30;529;114;7;1;31;7;0;17;13;18;12;485;105;53;157
CATALUNYA;GLOBAL;2021-07-07;Home;70 a 79;Si;0;30;15;0;0;2;0;0;0;0;0;0;20;9;0;5
CATALUNYA;GLOBAL;2021-07-07;Home;80 o més;No;21;382;68;6;1;39;1;0;16;5;16;5;341;67;13;25
CATALUNYA;GLOBAL;2021-07-07;Home;80 o més;Si;2;80;35;2;0;4;0;0;2;0;2;0;52;22;0;3
CATALUNYA;GLOBAL;2021-07-06;Altres;N/A;--;293;79;14;18;3;69;15;0;65;228;28;4;76;12;496;246
CATALUNYA;GLOBAL;2021-07-06;Dona;0 a 9;No;199;1010;637;3;0;1;0;0;145;54;148;53;968;613;0;0
CATALUNYA;GLOBAL;2021-07-06;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-06;Dona;10 a 19;No;805;2253;1573;1;0;3;0;0;345;460;353;454;1987;1473;3680;80
CATALUNYA;GLOBAL;2021-07-06;Dona;10 a 19;Si;1;1;1;0;0;0;0;0;0;1;0;1;0;1;2;0
CATALUNYA;GLOBAL;2021-07-06;Dona;20 a 29;No;1317;3214;2472;5;0;13;1;0;465;852;490;837;2749;2279;8015;471
CATALUNYA;GLOBAL;2021-07-06;Dona;20 a 29;Si;1;3;3;0;0;0;0;0;0;1;0;1;2;3;5;0
CATALUNYA;GLOBAL;2021-07-06;Dona;30 a 39;No;833;2354;1574;15;0;34;10;0;300;533;319;495;2100;1467;4794;834
CATALUNYA;GLOBAL;2021-07-06;Dona;30 a 39;Si;0;8;0;0;0;0;0;0;0;0;0;0;6;0;2;0
CATALUNYA;GLOBAL;2021-07-06;Dona;40 a 49;No;487;2236;1219;6;0;42;12;0;236;251;240;242;2022;1129;2141;19597
CATALUNYA;GLOBAL;2021-07-06;Dona;40 a 49;Si;1;13;5;0;0;2;0;0;1;0;1;0;8;3;3;1
CATALUNYA;GLOBAL;2021-07-06;Dona;50 a 59;No;195;1868;685;1;0;17;3;0;98;97;115;94;1680;630;694;3050
CATALUNYA;GLOBAL;2021-07-06;Dona;50 a 59;Si;1;7;7;0;0;0;0;0;0;1;0;1;6;6;1;0
CATALUNYA;GLOBAL;2021-07-06;Dona;60 a 69;No;159;1100;448;6;2;29;4;1;86;73;85;73;1007;417;463;14763
CATALUNYA;GLOBAL;2021-07-06;Dona;60 a 69;Si;0;11;13;0;0;1;0;0;0;0;0;0;9;10;0;7
CATALUNYA;GLOBAL;2021-07-06;Dona;70 a 79;No;46;640;197;3;0;26;6;0;21;25;22;23;589;184;76;146
CATALUNYA;GLOBAL;2021-07-06;Dona;70 a 79;Si;0;37;27;0;0;1;0;0;0;0;0;0;23;23;1;3
CATALUNYA;GLOBAL;2021-07-06;Dona;80 o més;No;27;557;119;7;0;23;0;1;14;13;19;10;507;113;30;38
CATALUNYA;GLOBAL;2021-07-06;Dona;80 o més;Si;4;207;92;2;1;5;0;0;2;2;2;1;151;61;6;0
CATALUNYA;GLOBAL;2021-07-06;Home;0 a 9;No;206;1198;660;1;0;2;0;0;141;65;143;67;1135;628;0;0
CATALUNYA;GLOBAL;2021-07-06;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-06;Home;10 a 19;No;840;2306;1394;2;0;2;0;0;384;456;382;447;2041;1307;3268;36
CATALUNYA;GLOBAL;2021-07-06;Home;10 a 19;Si;0;4;7;0;0;0;0;0;0;0;0;0;2;5;9;0
CATALUNYA;GLOBAL;2021-07-06;Home;20 a 29;No;1510;2847;2416;8;2;19;1;0;540;970;530;945;2466;2254;8520;238
CATALUNYA;GLOBAL;2021-07-06;Home;20 a 29;Si;1;3;3;0;0;0;0;0;0;1;0;1;2;3;4;0
CATALUNYA;GLOBAL;2021-07-06;Home;30 a 39;No;861;1808;1464;22;2;52;4;0;291;570;281;562;1586;1368;5539;646
CATALUNYA;GLOBAL;2021-07-06;Home;30 a 39;Si;0;10;3;0;0;0;0;0;0;0;0;0;5;2;3;0
CATALUNYA;GLOBAL;2021-07-06;Home;40 a 49;No;424;1657;990;18;1;78;23;0;183;241;172;246;1515;933;2687;22579
CATALUNYA;GLOBAL;2021-07-06;Home;40 a 49;Si;0;16;8;0;0;1;0;0;0;0;0;0;9;7;1;5
CATALUNYA;GLOBAL;2021-07-06;Home;50 a 59;No;152;1429;452;10;3;53;20;0;82;70;86;70;1280;417;786;3614
CATALUNYA;GLOBAL;2021-07-06;Home;50 a 59;Si;2;20;11;0;0;0;0;0;2;0;2;0;13;10;0;1
CATALUNYA;GLOBAL;2021-07-06;Home;60 a 69;No;134;1069;294;9;1;73;33;1;65;69;70;66;965;274;441;12649
CATALUNYA;GLOBAL;2021-07-06;Home;60 a 69;Si;0;14;9;0;0;2;1;0;0;0;0;0;9;5;1;8
CATALUNYA;GLOBAL;2021-07-06;Home;70 a 79;No;41;613;127;6;1;32;8;0;18;23;17;19;565;116;60;97
CATALUNYA;GLOBAL;2021-07-06;Home;70 a 79;Si;1;39;14;1;0;2;0;0;1;0;1;0;26;10;2;0
CATALUNYA;GLOBAL;2021-07-06;Home;80 o més;No;22;448;100;2;0;31;0;0;11;11;11;11;399;98;14;17
CATALUNYA;GLOBAL;2021-07-06;Home;80 o més;Si;0;68;34;2;0;4;0;1;0;0;0;0;56;29;0;0
CATALUNYA;GLOBAL;2021-07-05;Altres;N/A;--;266;67;10;14;1;71;14;0;61;205;24;3;64;10;320;142
CATALUNYA;GLOBAL;2021-07-05;Dona;0 a 9;No;154;805;581;0;0;0;0;0;111;43;101;42;761;552;0;0
CATALUNYA;GLOBAL;2021-07-05;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-05;Dona;10 a 19;No;748;1842;1517;1;0;3;0;0;308;440;298;433;1607;1400;1436;88
CATALUNYA;GLOBAL;2021-07-05;Dona;10 a 19;Si;1;4;0;0;0;0;0;0;1;0;1;0;2;0;1;0
CATALUNYA;GLOBAL;2021-07-05;Dona;20 a 29;No;1248;2581;2384;3;0;12;1;0;463;785;417;751;2220;2192;2829;462
CATALUNYA;GLOBAL;2021-07-05;Dona;20 a 29;Si;0;3;2;0;0;0;0;0;0;0;0;0;3;2;2;0
CATALUNYA;GLOBAL;2021-07-05;Dona;30 a 39;No;757;1815;1562;3;2;27;8;0;272;485;219;442;1603;1468;7468;736
CATALUNYA;GLOBAL;2021-07-05;Dona;30 a 39;Si;1;1;2;0;0;0;0;0;0;1;0;1;0;1;0;0
CATALUNYA;GLOBAL;2021-07-05;Dona;40 a 49;No;453;1868;1219;7;2;42;12;0;182;271;150;252;1679;1147;2900;18741
CATALUNYA;GLOBAL;2021-07-05;Dona;40 a 49;Si;0;5;2;1;0;2;0;0;0;0;0;0;5;2;3;0
CATALUNYA;GLOBAL;2021-07-05;Dona;50 a 59;No;264;1741;717;3;1;19;4;1;139;125;109;119;1579;659;678;4293
CATALUNYA;GLOBAL;2021-07-05;Dona;50 a 59;Si;0;6;1;0;0;0;0;0;0;0;0;0;5;1;0;1
CATALUNYA;GLOBAL;2021-07-05;Dona;60 a 69;No;159;997;467;7;0;22;3;0;71;88;68;80;909;428;482;11603
CATALUNYA;GLOBAL;2021-07-05;Dona;60 a 69;Si;0;14;6;0;0;1;0;0;0;0;0;0;10;5;1;7
CATALUNYA;GLOBAL;2021-07-05;Dona;70 a 79;No;44;633;174;2;0;24;5;0;18;26;22;25;580;163;50;143
CATALUNYA;GLOBAL;2021-07-05;Dona;70 a 79;Si;4;36;17;0;0;1;0;0;1;3;1;3;27;9;1;0
CATALUNYA;GLOBAL;2021-07-05;Dona;80 o més;No;32;468;104;1;0;25;0;0;15;17;14;16;425;96;17;32
CATALUNYA;GLOBAL;2021-07-05;Dona;80 o més;Si;3;136;107;2;0;4;0;0;2;1;3;1;94;64;1;2
CATALUNYA;GLOBAL;2021-07-05;Home;0 a 9;No;145;848;681;1;1;3;1;0;85;60;83;54;817;656;0;0
CATALUNYA;GLOBAL;2021-07-05;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
